parcelid,assessmentyear,roomcnt,regionidzip,rawcensustractandblock,bedroomcnt,calculatedfinishedsquarefeet,propertylandusetypeid,regionidcounty,taxvaluedollarcnt,longitude,latitude,bathroomcnt,taxamount,fips,propertycountylandusecode,structuretaxvaluedollarcnt,assessmentyear_nan,roomcnt_nan,regionidzip_nan,rawcensustractandblock_nan,bedroomcnt_nan,calculatedfinishedsquarefeet_nan,propertylandusetypeid_nan,regionidcounty_nan,taxvaluedollarcnt_nan,bathroomcnt_nan,taxamount_nan,fips_nan,structuretaxvaluedollarcnt_nan
11003194,3,0,169,0,3,635,6,2,3153,-118.27914399999999,34.248965999999996,1,995,0,0100,7286,0,0,0,0,0,0,0,0,0,0,0,0,0
10805725,3,0,212,59,5,3723,6,2,21905,-118.54873,34.168537,5,9152,0,0101,21711,0,0,0,0,0,0,0,0,0,0,0,0,0
12444206,3,0,131,336,3,899,10,2,11159,-118.15100000000001,33.879,3,3143,0,010C,13638,0,0,0,0,0,0,0,0,0,0,0,0,0
11752116,3,0,17,126,4,1822,2,2,12514,-118.34002,34.052353000000004,2,3572,0,0200,17305,0,0,0,0,0,0,0,0,0,0,0,0,0
14669771,3,6,330,413,3,636,10,0,5710,-117.792755,33.865390000000005,1,1715,1,34,6640,0,0,0,0,0,0,0,0,6,0,0,0,6
12906689,3,0,257,236,4,1654,6,2,15376,-117.78908500000001,34.103621999999994,3,4275,0,0101,17703,0,0,0,0,0,0,0,0,0,0,0,0,0
14745411,3,0,276,418,3,1894,10,0,16244,-117.81137,33.642387,3,4025,1,34,18331,0,0,0,0,0,0,0,0,0,0,0,0,0
10792172,3,0,217,54,2,451,10,2,13175,-118.61399999999999,34.1859,2,3971,0,010E,9985,0,0,0,0,0,0,0,0,0,0,0,0,0
14612187,3,5,121,408,1,152,10,0,6973,-117.96,33.9235,1,2007,1,34,1724,0,0,0,0,0,6,0,0,0,0,0,0,0
11122390,3,0,208,404,3,696,6,2,12119,-118.48661000000001,34.439228,2,3872,0,0100,10513,0,0,0,0,0,0,0,0,0,0,0,0,0
17218139,3,5,215,461,3,1053,6,1,17721,-118.84227,34.213394,2,4754,2,1111,18370,0,0,0,0,0,0,0,0,0,0,0,0,0
11770200,3,0,9,145,6,1692,2,2,9995,-118.24731399999999,34.01256,4,4770,0,0200,1641,0,0,0,0,0,0,0,0,0,0,0,0,0
10755973,3,0,188,395,4,3533,6,2,23345,-118.6792,34.138584,5,10365,0,0100,22341,0,0,0,0,0,0,0,0,0,0,0,0,0
14507062,3,0,310,414,4,1408,6,0,19267,-117.563286,33.656075,3,5486,1,122,17261,0,0,0,0,0,0,0,0,0,0,0,0,0
12878666,3,0,261,239,4,952,6,2,8852,-117.73576000000001,34.028416,1,2561,0,0100,9918,0,0,0,0,0,0,0,0,0,0,0,0,0
10884471,3,0,226,34,3,742,10,2,8923,-118.431,34.2001,3,2525,0,010C,15412,0,0,0,0,0,0,0,0,0,0,0,0,0
12052863,3,0,177,222,2,1102,2,2,20619,-118.28053,34.16672,2,6872,0,0200,12509,0,0,0,0,0,0,0,0,0,0,0,0,0
12191438,3,0,44,162,3,633,6,2,7935,-118.30028,33.98004,2,2320,0,0100,1879,0,0,0,0,0,0,0,0,0,0,0,0,0
12236582,3,0,41,361,3,1180,3,2,12831,-118.29661599999999,33.933353000000004,3,4487,0,0300,3676,0,0,0,0,0,0,0,0,0,0,0,0,0
11635937,3,0,63,387,4,3583,6,2,22390,-118.39208,34.083890000000004,5,9134,0,0101,21761,0,0,0,0,0,0,0,0,0,0,0,0,0
10985703,3,0,200,6,2,412,6,2,452,-118.41747,34.269816999999996,1,277,0,0100,986,0,0,0,0,0,0,0,0,0,0,0,0,0
14176207,3,7,349,412,3,1039,6,0,11613,-117.87121599999999,33.87794,2,3328,1,122,9984,0,0,0,0,0,0,0,0,0,0,0,0,0
17149604,3,4,363,451,2,553,10,1,9871,-119.21033999999999,34.191357,1,2672,2,1129,13027,0,0,0,0,0,0,0,0,0,0,0,0,0
14253219,3,6,316,426,3,968,6,0,15196,-117.83788999999999,33.756096,2,4042,1,122,11971,0,0,0,0,0,0,0,0,0,0,0,0,0
14633186,3,0,283,417,3,1473,10,0,21014,-117.72565,33.69823,2,9285,1,1,20265,0,0,0,0,0,0,0,0,0,0,0,0,0
11132925,3,0,219,405,2,465,10,2,11597,-118.57700000000001,34.3889,2,4210,0,010C,15892,0,0,0,0,0,0,0,0,0,0,0,0,0
12373899,3,0,20,298,2,508,6,2,9482,-118.14455,34.02325,1,3051,0,0100,3581,0,0,0,0,0,0,0,0,0,0,0,0,0
12206179,3,0,41,164,3,843,6,2,6160,-118.29227,33.96668,1,1892,0,0100,3023,0,0,0,0,0,0,0,0,0,0,0,0,0
13856374,3,0,121,409,4,2268,6,0,22068,-117.96603,33.90744,3,8777,1,122,22010,0,0,0,0,0,0,0,0,0,0,0,0,0
12995334,3,0,248,262,2,179,6,2,405,-118.024826,34.07759,1,503,0,0100,305,0,0,0,0,0,0,0,0,0,0,0,0,0
11973528,3,0,39,68,2,725,6,2,784,-118.19803,34.12689,1,391,0,0100,887,0,0,0,0,0,0,0,0,0,0,0,0,0
12349041,3,0,73,328,3,822,6,2,14436,-118.11986999999999,33.923496,1,4139,0,0100,7341,0,0,0,0,0,0,0,0,0,0,0,0,0
11929443,3,0,268,281,3,1338,6,2,10977,-118.06746000000001,34.101406,2,9988,0,0101,1548,0,0,0,0,0,0,0,0,0,0,0,0,0
17230978,3,6,368,463,4,765,6,1,8822,-118.72251999999999,34.29616,2,2422,2,1111,11899,0,0,0,0,0,0,0,0,0,0,0,0,0
17280858,3,6,213,458,3,851,6,1,10148,-118.85596000000001,34.207172,1,2309,2,1111,14255,0,0,0,0,0,0,0,0,0,0,0,0,0
14330101,3,5,296,418,3,602,6,0,19659,-117.78788,33.54952,2,6978,1,122,6596,0,0,0,0,0,0,0,0,0,0,0,0,0
14361503,3,0,279,417,3,1574,6,0,17889,-117.66976000000001,33.686733000000004,2,5712,1,122,17987,0,0,0,0,0,0,0,0,0,0,0,0,0
11749834,3,0,17,119,5,3406,6,2,18601,-118.311714,34.04908,3,6245,0,0100,8830,0,0,0,0,0,0,0,0,0,0,0,0,0
13128234,3,0,151,341,0,462,7,2,0,-118.15668000000001,33.855465,0,155,0,070P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10726821,3,0,217,55,6,3732,6,2,22934,-118.66259,34.179344,5,9877,0,0101,22606,0,0,0,0,0,0,0,0,0,0,0,0,0
17146956,3,5,361,449,3,846,10,1,5046,-119.193954,34.215305,2,1400,2,1129,9198,0,0,0,0,0,0,0,0,0,0,0,0,0
12501599,3,0,152,345,8,3185,4,2,15293,-118.18987,33.81187,7,4749,0,0400,19133,0,0,0,0,0,0,0,0,0,0,0,0,0
10892570,3,0,241,35,2,971,6,2,5881,-118.40146999999999,34.178641999999996,2,1761,0,0100,8965,0,0,0,0,0,0,0,0,0,0,0,0,0
14692497,3,0,327,430,2,502,10,0,6491,-118.009,33.8232,1,1972,1,34,4090,0,0,0,0,0,0,0,0,0,0,0,0,0
14380729,3,7,313,414,3,1490,6,0,5131,-117.68746000000002,33.61715,2,1179,1,122,8322,0,0,0,0,0,0,0,0,0,0,0,0,0
14512976,3,0,328,432,0,0,7,0,1181,-117.911,33.8124,0,331,1,0,3013,0,0,0,0,0,0,0,0,0,0,0,0,0
12516065,3,0,158,350,3,1029,6,2,17661,-118.119545,33.803515999999995,2,5390,0,0100,10645,0,0,0,0,0,0,0,0,0,0,0,0,0
12807071,3,0,116,292,2,315,6,2,702,-118.075775,33.971621999999996,1,585,0,0100,606,0,0,0,0,0,0,0,0,0,0,0,0,0
14106472,3,5,120,440,3,552,6,0,880,-118.0351,33.816565999999995,1,629,1,122,636,0,0,0,0,0,0,0,0,0,0,0,0,0
14524757,3,0,332,409,0,0,7,0,222,-117.905,33.9363,0,90,1,71,486,0,0,0,0,0,0,0,0,0,0,0,0,0
12851252,3,0,256,254,3,929,6,2,16948,-117.88314,33.97724,2,5256,0,0100,13454,0,0,0,0,0,0,0,0,0,0,0,0,0
12288665,3,0,67,319,4,972,2,2,89,-118.19048000000001,33.891006,2,0,0,0200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17124681,3,8,355,455,4,2263,6,1,21727,-119.077995,34.23361,3,7889,2,1110,19450,0,0,0,0,0,0,0,0,0,0,0,0,0
14412585,3,0,309,416,4,1529,6,0,20478,-117.69628,33.525475,3,6430,1,122,15924,0,0,0,0,0,0,0,0,0,0,0,0,0
11185756,3,0,379,401,5,2373,6,2,13831,-118.19146,34.619667,3,4730,0,0100,19591,0,0,0,0,0,0,0,0,0,0,0,0,0
12967204,3,0,164,256,4,1950,3,2,19581,-118.00053999999999,34.15351,5,7486,0,0300,14172,0,0,0,0,0,0,0,0,0,0,0,0,0
12227806,3,0,2,169,3,728,6,2,10636,-118.26831000000001,33.94528,3,4091,0,0100,2647,0,0,0,0,0,0,0,0,0,0,0,0,0
13913552,3,7,336,410,3,755,6,0,9211,-117.95635,33.861507,2,2561,1,122,3933,0,0,0,0,0,0,0,0,0,0,0,0,0
11522013,3,0,69,391,1,422,10,2,14646,-118.396,34.0084,2,4008,0,010E,10746,0,0,0,0,0,0,0,0,0,0,0,0,0
13873565,3,6,335,411,2,888,6,0,19539,-117.93196999999999,33.876616999999996,1,6308,1,122,2444,0,0,0,0,0,0,0,0,0,0,0,0,0
11677807,3,0,92,394,1,636,6,2,13160,-118.59707,34.07775,1,3588,0,0100,5355,0,0,0,0,0,0,0,0,0,0,0,0,0
11624640,3,0,32,187,2,811,10,2,20268,-118.404,34.0541,3,7403,0,010C,15926,0,0,0,0,0,0,0,0,0,0,0,0,0
11967708,3,0,55,71,3,1929,6,2,13610,-118.21467,34.1099,3,3753,0,0100,18783,0,0,0,0,0,0,0,0,0,0,0,0,0
12950889,3,0,271,248,3,1688,6,2,9728,-117.89464,34.059937,3,2680,0,0101,13629,0,0,0,0,0,0,0,0,0,0,0,0,0
11496853,3,0,84,374,4,1473,2,2,12490,-118.37943999999999,33.879128,3,3361,0,0200,16653,0,0,0,0,0,0,0,0,0,0,0,0,0
12363912,3,0,62,306,5,1075,2,2,12461,-118.20286999999999,33.977684,2,4794,0,0200,7826,0,0,0,0,0,0,0,0,0,0,0,0,0
12342383,3,0,139,335,3,1176,6,2,11745,-118.153305,33.8931,2,3292,0,0100,13371,0,0,0,0,0,0,0,0,0,0,0,0,0
12666000,3,0,89,375,5,1049,6,2,19657,-118.38302,33.833298,2,7693,0,0100,12897,0,0,0,0,0,0,0,0,0,0,0,0,0
14017694,3,5,117,441,3,681,6,0,1009,-117.99474,33.847084,1,584,1,122,829,0,0,0,0,0,0,0,0,0,0,0,0,0
11536192,3,0,93,197,2,1956,6,2,23509,-118.465546,33.983936,3,10436,0,0100,22706,0,0,0,0,0,0,0,0,0,0,0,0,0
14169568,3,9,349,412,5,2072,6,0,16329,-117.85793999999999,33.89986,3,4878,1,122,12691,0,0,0,0,0,0,0,0,0,0,0,0,0
14264591,3,7,321,422,4,1133,6,0,3423,-117.87058999999999,33.700287,2,1158,1,122,4558,0,0,0,0,0,0,0,0,0,0,0,0,0
11788209,3,0,11,106,0,0,10,2,3,-118.24448999999998,34.044403,0,0,0,010C,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11619834,3,0,22,183,3,1253,6,2,18355,-118.42921399999999,34.055446999999994,2,5903,0,0101,16703,0,0,0,0,0,0,0,0,0,0,0,0,0
13077317,3,0,260,240,3,1055,6,2,11370,-117.81591999999999,34.02789,2,3419,0,0100,7352,0,0,0,0,0,6,0,0,0,0,0,0,0
13032864,3,0,252,235,3,940,6,2,788,-117.866776,34.14136,2,710,0,0100,611,0,0,0,0,0,0,0,0,0,0,0,0,0
13027170,3,0,242,234,3,1604,6,2,18824,-117.89275,34.145396999999996,3,8601,0,0100,18708,0,0,0,0,0,0,0,0,0,0,0,0,0
14689542,3,0,300,418,4,3155,10,0,22475,-117.83093000000001,33.604046000000004,4,9530,1,34,22145,0,0,0,0,0,0,0,0,0,0,0,0,0
11118039,3,0,210,404,4,1868,6,2,15403,-118.536064,34.432564,3,4987,0,0101,17856,0,0,0,0,0,0,0,0,0,0,0,0,0
14199714,3,9,351,413,4,2284,6,0,15767,-117.75742,33.87745,3,4544,1,122,19841,0,0,0,0,0,0,0,0,0,0,0,0,0
12722315,3,0,124,326,4,1118,6,2,11177,-118.09804,33.928622999999995,2,5376,0,0100,12917,0,0,0,0,0,0,0,0,0,0,0,0,0
14722081,3,0,299,418,2,1250,10,0,18878,-117.72736,33.578835,2,5009,1,1,20484,0,0,0,0,0,0,0,0,0,0,0,0,0
14217223,3,8,330,413,4,1271,6,0,17782,-117.759,33.8396,2,5321,1,122,12197,0,0,0,0,0,0,0,0,0,0,0,0,0
11875901,3,0,29,97,3,194,6,2,9210,-118.1695,34.091637,1,4701,0,0100,2030,0,0,0,0,0,0,0,0,0,0,0,0,0
11809232,3,0,28,94,3,393,6,2,11368,-118.20553999999998,34.082165,1,3104,0,0100,2901,0,0,0,0,0,0,0,0,0,0,0,0,0
12144434,3,0,161,259,4,2582,6,2,9311,-118.04283999999998,34.116577,3,2836,0,0100,14434,0,0,0,0,0,0,0,0,0,0,0,0,0
14384353,3,0,299,418,3,905,6,0,10175,-117.71798000000001,33.594753000000004,2,2256,1,122,10788,0,0,0,0,0,0,0,0,0,0,0,0,0
14080985,3,8,295,438,4,1767,6,0,22854,-118.0632,33.72739,3,9570,1,122,17390,0,0,0,0,0,0,0,0,0,0,0,0,0
14002669,3,7,127,433,4,833,6,0,6649,-117.99703999999998,33.799816,1,2098,1,122,3622,0,0,0,0,0,0,0,0,0,0,0,0,0
14438637,3,8,306,415,4,1819,6,0,14082,-117.63531499999999,33.451384999999995,3,3134,1,122,17728,0,0,0,0,0,0,0,0,0,0,0,0,0
13862773,3,4,294,437,2,285,6,0,1478,-118.00008000000001,33.665240000000004,1,758,1,122,558,0,0,0,0,0,0,0,0,0,0,0,0,0
12666326,3,0,89,375,4,1743,2,2,5228,-118.38721000000001,33.828503000000005,2,2381,0,0200,3827,0,0,0,0,0,0,0,0,0,0,0,0,0
17086245,3,7,352,448,4,1546,6,1,20472,-119.26653999999999,34.256046000000005,3,6588,2,1110,19688,0,0,0,0,0,0,0,0,0,0,0,0,0
11455071,3,0,42,201,2,467,10,2,7585,-118.37100000000001,33.9738,2,2074,0,010C,12624,0,0,0,0,0,0,0,0,0,0,0,0,0
11477117,3,0,84,373,4,1806,2,2,23156,-118.41858,33.90495,4,9971,0,0200,17846,0,0,0,0,0,0,0,0,0,0,0,0,0
12582512,3,0,145,324,3,487,6,2,775,-118.25867,33.826584000000004,2,758,0,0100,810,0,0,0,0,0,6,0,0,0,0,0,0,6
11537944,3,0,94,197,1,1222,10,2,21119,-118.444,33.9846,2,7955,0,010C,16192,0,0,0,0,0,0,0,0,0,0,0,0,0
17223436,3,6,369,461,3,1081,10,1,10873,-118.81128000000001,34.250313,2,2734,2,1129,14007,0,0,0,0,0,0,0,0,0,0,0,0,0
14599016,3,0,283,417,3,1661,10,0,19634,-117.7237,33.70582,2,8245,1,1,20782,0,0,0,0,0,0,0,0,0,0,0,0,0
14021200,3,8,287,421,4,1531,6,0,21367,-117.93907,33.66975,2,7856,1,122,11547,0,0,0,0,0,0,0,0,0,0,0,0,0
11010226,3,0,205,10,5,3245,6,2,19289,-118.504585,34.30764,6,8410,0,0101,20451,0,0,0,0,0,0,0,0,0,0,0,0,0
12951393,3,0,271,248,3,920,6,2,16485,-117.90238000000001,34.060179999999995,2,4606,0,0101,16394,0,0,0,0,0,0,0,0,0,0,0,0,0
11840867,3,0,259,282,1,273,10,2,9275,-118.119,34.065,1,2776,0,010C,14148,0,0,0,0,0,0,0,0,0,0,0,0,0
10893769,3,0,241,36,5,2685,6,2,9349,-118.40812,34.175117,4,2718,0,0101,16351,0,0,0,0,0,0,0,0,0,0,0,0,0
12824962,3,0,114,295,2,986,6,2,10084,-118.01368000000001,33.934090000000005,2,2931,0,0100,7480,0,0,0,0,0,0,0,0,0,0,0,0,0
11668991,3,0,86,178,3,1576,6,2,22206,-118.52211000000001,34.04787,3,9030,0,0100,17798,0,0,0,0,0,0,0,0,0,0,0,0,0
12439510,3,0,154,349,3,632,6,2,8835,-118.093216,33.81475,2,2561,0,0101,2783,0,0,0,0,0,0,0,0,0,0,0,0,0
14462460,3,5,314,414,3,622,6,0,9270,-117.65449,33.56579,2,4931,1,122,5098,0,0,0,0,0,0,0,0,0,0,0,0,0
14148886,3,6,121,409,3,543,6,0,14012,-117.931274,33.92841,1,3770,1,122,2013,0,0,0,0,0,0,0,0,0,0,0,0,0
11668709,3,0,86,178,2,1094,6,2,17814,-118.52178,34.051105,1,5517,0,0101,10458,0,0,0,0,0,0,0,0,0,0,0,0,0
10938830,3,0,235,229,5,1976,6,2,22378,-118.31258999999999,34.155945,2,8861,0,0100,19090,0,0,0,0,0,0,0,0,0,0,0,0,0
10720819,3,0,189,52,4,1873,6,2,12692,-118.61283,34.202583000000004,3,3639,0,0100,16498,0,0,0,0,0,0,0,0,0,0,0,0,0
11529845,3,0,56,199,3,1221,10,2,5607,-118.414,34.0008,3,1729,0,010E,9399,0,0,0,0,0,0,0,0,0,0,0,0,0
17227255,3,6,368,463,3,1112,6,1,9867,-118.73186000000001,34.289505,1,2380,2,1110,13046,0,0,0,0,0,0,0,0,0,0,0,0,0
12555669,3,0,148,355,2,490,6,2,803,-118.177536,33.771194,1,533,0,0100,640,0,0,0,0,0,0,0,0,0,0,0,0,0
14199245,3,6,351,413,3,654,6,0,7976,-117.75256,33.879436,2,2028,1,122,5599,0,0,0,0,0,0,0,0,0,0,0,0,0
14386171,3,0,299,418,4,1731,6,0,20278,-117.73642,33.5936,2,6143,1,122,16568,0,0,0,0,0,0,0,0,0,0,0,0,0
12981256,3,0,243,244,4,738,6,2,7484,-117.977425,34.08723,2,2405,0,0100,9437,0,0,0,0,0,0,0,0,0,0,0,0,0
11444678,3,0,90,378,3,638,6,2,6468,-118.35498,33.862003,1,1882,0,0100,1586,0,0,0,0,0,0,0,0,0,0,0,0,0
14467845,3,0,310,414,4,1391,6,0,19615,-117.595726,33.59433,2,5865,1,122,17253,0,0,0,0,0,0,0,0,0,0,0,0,0
11451546,3,0,109,377,3,1158,6,2,19295,-118.31855,33.869392,2,6652,0,0100,9753,0,0,0,0,0,0,0,0,0,0,0,0,0
12870936,3,0,262,237,3,520,6,2,7598,-117.73201,34.087654,1,2237,0,0100,3757,0,0,0,0,0,0,0,0,0,0,0,0,0
11489699,3,0,90,373,3,1025,10,2,9846,-118.37,33.8735,3,2799,0,010C,13655,0,0,0,0,0,0,0,0,0,0,0,0,0
13083026,3,0,253,252,3,466,6,2,6804,-117.89461999999999,34.012093,1,3860,0,0100,2251,0,0,0,0,0,0,0,0,0,0,0,0,0
12638522,3,0,132,209,3,702,6,2,9359,-118.29976,33.81072,2,2749,0,0100,12666,0,0,0,0,0,0,0,0,0,0,0,0,0
12528480,3,0,149,357,3,477,6,2,17786,-118.13033999999999,33.75815,1,5353,0,0100,7831,0,0,0,0,0,0,0,0,0,0,0,0,0
13989382,3,8,327,431,4,1005,6,0,15821,-117.97243999999999,33.823257,2,4450,1,122,5193,0,0,0,0,0,0,0,0,0,0,0,0,0
14037591,3,5,293,438,3,534,6,0,5808,-118.01835,33.743107,1,1845,1,122,2854,0,0,0,0,0,0,0,0,0,0,0,0,0
11939871,3,0,36,93,2,273,6,2,10024,-118.25334,34.091434,2,2674,0,0100,385,0,0,0,0,0,0,0,0,0,0,0,0,0
12064602,3,0,180,224,2,452,6,2,6534,-118.25413999999999,34.1202,1,1739,0,0100,386,0,0,0,0,0,0,0,0,0,0,0,0,0
11006328,3,0,203,8,3,818,6,2,12538,-118.41261999999999,34.32125,2,3464,0,0100,13269,0,0,0,0,0,0,0,0,0,0,0,0,0
11742287,3,0,17,126,8,2701,3,2,16155,-118.350204,34.045486,4,4888,0,0300,12939,0,0,0,0,0,0,0,0,0,0,0,0,0
12174024,3,0,159,269,3,878,6,2,21341,-118.103645,34.180640000000004,2,8070,0,0100,18623,0,0,0,0,0,0,0,0,0,0,0,0,0
11101540,3,0,198,22,4,1030,6,2,11849,-118.53047,34.226006,2,3263,0,0100,11331,0,0,0,0,0,0,0,0,0,0,0,0,0
17206818,3,5,358,461,2,701,10,1,10412,-118.84343999999999,34.295532,2,2554,2,1129,11256,0,0,0,0,0,0,0,0,0,0,0,0,0
14051029,3,9,292,437,4,1563,6,0,13391,-117.95631399999999,33.66642,2,3583,1,122,15846,0,0,0,0,0,0,0,0,0,0,0,0,0
14724137,3,0,344,428,3,846,10,0,6516,-117.85958000000001,33.8305,2,1882,1,34,8863,0,0,0,0,0,0,0,0,0,0,0,0,0
14309679,3,6,280,418,3,1000,6,0,9937,-117.822525,33.659363,2,2214,1,122,7543,0,0,0,0,0,0,0,0,0,0,0,0,0
17063455,3,0,357,443,0,0,6,1,3522,-118.9153,34.41036,0,913,2,1110,8148,0,0,0,0,0,0,0,0,0,0,0,0,0
11663760,3,0,86,179,4,2365,6,2,22986,-118.53038000000001,34.03877,4,9912,0,0101,21414,0,0,0,0,0,0,0,0,0,0,0,0,0
12704870,3,0,88,384,3,2208,12,2,22875,-118.39147,33.743496,3,9644,0,010D,21623,0,0,0,0,0,0,0,0,0,0,0,0,0
17056784,3,5,360,444,2,558,6,1,330,-119.24023999999999,34.4462,1,1577,2,1110,446,0,0,0,0,0,0,0,0,0,0,0,0,0
14390382,3,0,297,416,5,2686,6,0,22042,-117.6811,33.57378,3,8148,1,122,19716,0,0,0,0,0,0,0,0,0,0,0,0,0
12929350,3,0,270,246,2,1197,6,2,15139,-117.92813000000001,34.081936,2,4441,0,0100,11049,0,0,0,0,0,0,0,0,0,0,0,0,0
14269292,3,0,318,422,0,2556,2,0,14890,-117.903824,33.70328,0,4299,1,38,15273,0,0,0,0,0,0,0,0,0,0,0,0,0
13845886,3,3,321,423,1,285,6,0,12062,-117.86285,33.72846,1,3313,1,122,540,0,0,0,0,0,0,0,0,0,0,0,0,0
10917964,3,0,229,65,3,1675,6,2,4790,-118.41669499999999,34.131058,3,1565,0,0100,5493,0,0,0,0,0,0,0,0,0,0,0,0,0
11931945,3,0,264,281,5,1991,6,2,20598,-118.0808,34.0766,4,7671,0,0100,19722,0,0,0,0,0,0,0,0,0,0,0,0,0
14092729,3,7,311,439,5,1180,6,0,11896,-118.01243999999998,33.765064,3,3381,1,122,8919,0,0,0,0,0,0,0,0,0,0,0,0,0
11506806,3,0,84,373,3,562,2,2,22984,-118.41375,33.893456,1,9837,0,0200,22048,0,0,0,0,0,0,0,0,0,0,0,0,0
13965849,3,6,311,438,3,728,6,0,17877,-117.97684,33.742065000000004,1,5572,1,122,2634,0,0,0,0,0,0,0,0,0,0,0,0,0
12997428,3,0,160,259,3,630,6,2,6672,-118.01411,34.107838,2,2277,0,0100,6216,0,0,0,0,0,0,0,0,0,0,0,0,0
11581193,3,0,102,388,4,2555,6,2,23202,-118.50211999999999,34.032143,4,10102,0,0103,22370,0,0,0,0,0,0,0,0,0,0,0,0,0
11391115,3,0,40,157,2,1176,6,2,2129,-118.336685,33.984707,1,751,0,0100,1607,0,0,0,0,0,0,0,0,0,0,0,0,0
14136728,3,7,334,412,4,1458,6,0,8978,-117.90446499999999,33.877094,2,2436,1,122,9135,0,0,0,0,0,0,0,0,0,0,0,0,0
11579234,3,0,103,389,2,930,10,2,14077,-118.488,34.0313,3,4051,0,010C,14734,0,0,0,0,0,0,0,0,0,0,0,0,0
12206469,3,0,44,164,2,1910,2,2,443,-118.30223000000001,33.965736,2,430,0,0200,223,0,0,0,0,0,0,0,0,0,0,0,0,0
17252423,3,7,369,462,4,806,6,1,15040,-118.75410500000001,34.258175,2,3995,2,1111,15950,0,0,0,0,0,0,0,0,0,0,0,0,0
11798430,3,0,30,100,3,1120,2,2,7522,-118.21921499999999,34.051945,2,2220,0,0200,6301,0,0,0,0,0,0,0,0,0,0,0,0,0
14450742,3,5,305,415,3,1082,6,0,9733,-117.60606999999999,33.41878,2,2109,1,122,6168,0,0,0,0,0,0,0,0,0,0,0,0,0
14416295,3,0,309,416,4,1189,6,0,19653,-117.694405,33.547615,2,6151,1,122,16037,0,0,0,0,0,0,0,0,0,0,0,0,0
11116243,3,0,210,404,0,0,6,2,6243,-118.55991999999999,34.456863,0,8834,0,0100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12611850,3,0,137,382,3,1002,6,2,1638,-118.314125,33.802288,2,856,0,0100,880,0,0,0,0,0,0,0,0,0,0,0,0,0
14040486,3,7,295,438,4,779,6,0,2042,-118.030235,33.724007,2,793,1,122,2176,0,0,0,0,0,0,0,0,0,0,0,0,0
17208174,3,6,213,458,3,1063,6,1,17610,-118.87363,34.230076000000004,2,4702,2,1111,18255,0,0,0,0,0,0,0,0,0,0,0,0,0
12606796,3,0,110,380,3,1428,6,2,16653,-118.34825,33.821114,2,4815,0,0100,16429,0,0,0,0,0,0,0,0,0,0,0,0,0
11337642,3,0,375,398,4,1751,6,2,12664,-118.26806,34.805015999999995,3,3518,0,0100,18078,0,0,0,0,0,0,0,0,0,0,0,0,0
11178314,3,0,220,404,3,1024,6,2,15895,-118.61531000000001,34.462322,3,5493,0,0100,6631,0,0,0,0,0,0,0,0,0,0,0,0,0
14222478,3,8,346,427,4,2026,6,0,20131,-117.82001000000001,33.81928,3,6737,1,122,15673,0,0,0,0,0,0,0,0,0,0,0,0,0
12370926,3,0,20,302,2,378,6,2,7187,-118.13736999999999,34.009246999999995,1,2555,0,0100,2324,0,0,0,0,0,0,0,0,0,0,0,0,0
14416325,3,0,309,416,4,1189,6,0,17056,-117.69507,33.54855,2,4264,1,122,13507,0,0,0,0,0,0,0,0,0,0,0,0,0
14664287,3,0,324,426,2,672,10,0,16813,-117.78126499999999,33.735440000000004,2,5265,1,34,13941,0,0,0,0,0,0,0,0,0,0,0,0,0
12908282,3,0,265,235,4,1377,6,2,3557,-117.83112,34.080729999999996,2,6215,0,0104,6507,0,0,0,0,0,0,0,0,0,0,0,0,0
14298318,3,9,281,417,4,2246,6,0,19330,-117.82548999999999,33.6715,3,5662,1,122,12949,0,0,0,0,0,0,0,0,0,0,0,0,0
12523580,3,0,158,351,2,1199,6,2,17535,-118.13035,33.787296000000005,2,5335,0,0101,13920,0,0,0,0,0,0,0,0,0,0,0,0,0
11427549,3,0,78,367,3,919,6,2,1652,-118.31361399999999,33.928653999999995,2,743,0,0100,1445,0,0,0,0,0,0,0,0,0,0,0,0,0
12889417,3,0,263,238,2,330,6,2,4834,-117.78238999999999,34.068897,1,1643,0,0100,746,0,0,0,0,0,0,0,0,0,0,0,0,0
10796550,3,0,217,58,3,1170,6,2,19522,-118.5686,34.179817,2,6718,0,0101,10213,0,0,0,0,0,0,0,0,0,0,0,0,0
12762188,3,0,122,296,3,1007,6,2,4983,-118.01435,33.8928,2,1755,0,0100,6318,0,0,0,0,0,0,0,0,0,0,0,0,0
10879106,3,0,239,31,3,667,6,2,5405,-118.38978999999999,34.211216,2,1676,0,0100,8261,0,0,0,0,0,0,0,0,0,0,0,0,0
11726097,3,0,14,132,3,1043,3,2,13964,-118.36325,34.030087,3,3992,0,0300,1666,0,0,0,0,0,0,0,0,0,0,0,0,0
12252190,3,0,75,368,4,1554,12,2,17645,-118.291855,33.904408000000004,3,5853,0,010D,20711,0,0,0,0,0,6,0,0,0,0,0,0,0
17107865,3,9,354,445,4,2000,6,1,19511,-119.1549,34.277065,2,6072,2,1111,16956,0,0,0,0,0,0,0,0,0,0,0,0,0
